2026-06-17 20:19:08.384 [DEBUG] [TID:15688|UIThread] 20:19:08.381 Project run-control config loaded: D:\works\OburecGH\Lazarus\RecorderLnx\config\projects\default\default.run-control.ini
2026-06-17 20:19:10.592 [DEBUG] [TID:22908|Src_MIC-140: 192.168.14.155:4000] Tag block: tag=MIC140_10 count=7 first=0,070000 last=0,130000 bufferCount=14 bufferCapacity=17281
2026-06-17 20:19:10.593 [DEBUG] [TID:22908|Src_MIC-140: 192.168.14.155:4000] Tag block: tag=MIC140_11 count=7 first=0,070000 last=0,130000 bufferCount=14 bufferCapacity=17281
2026-06-17 20:19:10.593 [DEBUG] [TID:22908|Src_MIC-140: 192.168.14.155:4000] Tag block: tag=MIC140_12 count=7 first=0,070000 last=0,130000 bufferCount=14 bufferCapacity=17281
2026-06-17 20:19:10.593 [DEBUG] [TID:22908|Src_MIC-140: 192.168.14.155:4000] Tag block: tag=MIC140_13 count=7 first=0,070000 last=0,130000 bufferCount=14 bufferCapacity=17281
2026-06-17 20:19:10.593 [DEBUG] [TID:22908|Src_MIC-140: 192.168.14.155:4000] Tag block: tag=MIC140_14 count=7 first=0,070000 last=0,130000 bufferCount=14 bufferCapacity=17281
2026-06-17 20:19:10.594 [DEBUG] [TID:22908|Src_MIC-140: 192.168.14.155:4000] Tag block: tag=MIC140_15 count=7 first=0,070000 last=0,130000 bufferCount=14 bufferCapacity=17281
2026-06-17 20:19:10.594 [DEBUG] [TID:22908|Src_MIC-140: 192.168.14.155:4000] Tag block: tag=MIC140_16 count=7 first=0,070000 last=0,130000 bufferCount=14 bufferCapacity=17281
2026-06-17 20:19:10.594 [DEBUG] [TID:22908|Src_MIC-140: 192.168.14.155:4000] Tag block: tag=MIC140_17 count=7 first=0,070000 last=0,130000 bufferCount=14 bufferCapacity=17281
2026-06-17 20:19:10.594 [DEBUG] [TID:22908|Src_MIC-140: 192.168.14.155:4000] Tag block: tag=MIC140_18 count=7 first=0,070000 last=0,130000 bufferCount=14 bufferCapacity=17281
2026-06-17 20:19:10.594 [DEBUG] [TID:22908|Src_MIC-140: 192.168.14.155:4000] Tag block: tag=MIC140_19 count=7 first=0,070000 last=0,130000 bufferCount=14 bufferCapacity=17281
2026-06-17 20:19:10.594 [DEBUG] [TID:22908|Src_MIC-140: 192.168.14.155:4000] Tag block: tag=MIC140_20 count=7 first=0,070000 last=0,130000 bufferCount=14 bufferCapacity=17281
2026-06-17 20:19:10.594 [DEBUG] [TID:22908|Src_MIC-140: 192.168.14.155:4000] Tag block: tag=MIC140_21 count=7 first=0,070000 last=0,130000 bufferCount=14 bufferCapacity=17281
2026-06-17 20:19:10.594 [DEBUG] [TID:22908|Src_MIC-140: 192.168.14.155:4000] Tag block: tag=MIC140_22 count=7 first=0,070000 last=0,130000 bufferCount=14 bufferCapacity=17281
2026-06-17 20:19:10.594 [DEBUG] [TID:22908|Src_MIC-140: 192.168.14.155:4000] Tag block: tag=MIC140_23 count=7 first=0,070000 last=0,130000 bufferCount=14 bufferCapacity=17281
2026-06-17 20:19:10.594 [DEBUG] [TID:22908|Src_MIC-140: 192.168.14.155:4000] Tag block: tag=MIC140_24 count=7 first=0,070000 last=0,130000 bufferCount=14 bufferCapacity=17281
2026-06-17 20:19:10.595 [DEBUG] [TID:22908|Src_MIC-140: 192.168.14.155:4000] Tag block: tag=MIC140_25 count=7 first=0,070000 last=0,130000 bufferCount=14 bufferCapacity=17281
2026-06-17 20:19:10.595 [DEBUG] [TID:22908|Src_MIC-140: 192.168.14.155:4000] Tag block: tag=MIC140_26 count=7 first=0,070000 last=0,130000 bufferCount=14 bufferCapacity=17281
2026-06-17 20:19:10.595 [DEBUG] [TID:22908|Src_MIC-140: 192.168.14.155:4000] Tag block: tag=MIC140_27 count=7 first=0,070000 last=0,130000 bufferCount=14 bufferCapacity=17281
2026-06-17 20:19:10.595 [DEBUG] [TID:22908|Src_MIC-140: 192.168.14.155:4000] Tag block: tag=MIC140_28 count=7 first=0,070000 last=0,130000 bufferCount=14 bufferCapacity=17281
2026-06-17 20:19:10.595 [DEBUG] [TID:22908|Src_MIC-140: 192.168.14.155:4000] Tag block: tag=MIC140_29 count=7 first=0,070000 last=0,130000 bufferCount=14 bufferCapacity=17281
2026-06-17 20:19:10.596 [DEBUG] [TID:22908|Src_MIC-140: 192.168.14.155:4000] Tag block: tag=MIC140_30 count=7 first=0,070000 last=0,130000 bufferCount=14 bufferCapacity=17281
2026-06-17 20:19:10.596 [DEBUG] [TID:22908|Src_MIC-140: 192.168.14.155:4000] Tag block: tag=MIC140_31 count=7 first=0,070000 last=0,130000 bufferCount=14 bufferCapacity=17281
2026-06-17 20:19:10.596 [DEBUG] [TID:22908|Src_MIC-140: 192.168.14.155:4000] Tag block: tag=MIC140_32 count=7 first=0,070000 last=0,130000 bufferCount=14 bufferCapacity=17281
2026-06-17 20:19:10.596 [DEBUG] [TID:22908|Src_MIC-140: 192.168.14.155:4000] Tag block: tag=MIC140_33 count=7 first=0,070000 last=0,130000 bufferCount=14 bufferCapacity=17281
2026-06-17 20:19:10.596 [DEBUG] [TID:22908|Src_MIC-140: 192.168.14.155:4000] Tag block: tag=MIC140_34 count=7 first=0,070000 last=0,130000 bufferCount=14 bufferCapacity=17281
2026-06-17 20:19:10.596 [DEBUG] [TID:22908|Src_MIC-140: 192.168.14.155:4000] Tag block: tag=MIC140_35 count=7 first=0,070000 last=0,130000 bufferCount=14 bufferCapacity=17281
2026-06-17 20:19:10.596 [DEBUG] [TID:22908|Src_MIC-140: 192.168.14.155:4000] Tag block: tag=MIC140_36 count=7 first=0,070000 last=0,130000 bufferCount=14 bufferCapacity=17281
2026-06-17 20:19:10.596 [DEBUG] [TID:22908|Src_MIC-140: 192.168.14.155:4000] Tag block: tag=MIC140_37 count=7 first=0,070000 last=0,130000 bufferCount=14 bufferCapacity=17281
2026-06-17 20:19:10.596 [DEBUG] [TID:22908|Src_MIC-140: 192.168.14.155:4000] Tag block: tag=MIC140_38 count=7 first=0,070000 last=0,130000 bufferCount=14 bufferCapacity=17281
2026-06-17 20:19:10.596 [DEBUG] [TID:22908|Src_MIC-140: 192.168.14.155:4000] Tag block: tag=MIC140_39 count=7 first=0,070000 last=0,130000 bufferCount=14 bufferCapacity=17281
2026-06-17 20:19:10.596 [DEBUG] [TID:22908|Src_MIC-140: 192.168.14.155:4000] Tag block: tag=MIC140_40 count=7 first=0,070000 last=0,130000 bufferCount=14 bufferCapacity=17281
2026-06-17 20:19:10.596 [DEBUG] [TID:22908|Src_MIC-140: 192.168.14.155:4000] Tag block: tag=MIC140_41 count=7 first=0,070000 last=0,130000 bufferCount=14 bufferCapacity=17281
2026-06-17 20:19:10.597 [DEBUG] [TID:22908|Src_MIC-140: 192.168.14.155:4000] Tag block: tag=MIC140_42 count=7 first=0,070000 last=0,130000 bufferCount=14 bufferCapacity=17281
2026-06-17 20:19:10.597 [DEBUG] [TID:22908|Src_MIC-140: 192.168.14.155:4000] Tag block: tag=MIC140_43 count=7 first=0,070000 last=0,130000 bufferCount=14 bufferCapacity=17281
2026-06-17 20:19:10.597 [DEBUG] [TID:22908|Src_MIC-140: 192.168.14.155:4000] Tag block: tag=MIC140_44 count=7 first=0,070000 last=0,130000 bufferCount=14 bufferCapacity=17281
