# MIC-185 192.168.9.155:4000; packets=1803
# idx  relative    delta direction flags      seq        ack        payload wire
   360  48978.925   94.728 DEV->PC ACK        3264159017 2164023976    1460  1514
   361  48979.008    0.083 DEV->PC ACK        3264160477 2164023976    1460  1514
   362  48979.017    0.009 PC->DEV ACK        2164023976 3264161937       0    54
   363  48979.138    0.121 DEV->PC ACK|PSH    3264161937 2164023976    1220  1274
   364  49022.621   43.483 PC->DEV ACK        2164023976 3264163157       0    54
   365  49072.065   49.444 DEV->PC ACK|PSH    3264163157 2164023976      84   138
   366  49115.488   43.423 PC->DEV ACK        2164023976 3264163241       0    54
   367  49129.042   13.554 DEV->PC ACK        3264163241 2164023976    1460  1514
   368  49129.045    0.003 DEV->PC ACK        3264164701 2164023976    1460  1514
   369  49129.142    0.097 PC->DEV ACK        2164023976 3264166161       0    54
   370  49129.213    0.071 DEV->PC ACK|PSH    3264166161 2164023976    1220  1274
   371  49177.837   48.624 PC->DEV ACK        2164023976 3264167381       0    54
   372  49278.947  101.110 DEV->PC ACK        3264167381 2164023976    1460  1514
   373  49279.033    0.086 DEV->PC ACK        3264168841 2164023976    1460  1514
   374  49279.051    0.018 PC->DEV ACK        2164023976 3264170301       0    54
   375  49279.117    0.066 DEV->PC ACK|PSH    3264170301 2164023976    1220  1274
   376  49331.653   52.536 PC->DEV ACK        2164023976 3264171521       0    54
   377  49428.916   97.263 DEV->PC ACK        3264171521 2164023976    1460  1514
   378  49429.036    0.120 DEV->PC ACK        3264172981 2164023976    1460  1514
   379  49429.041    0.005 PC->DEV ACK        2164023976 3264174441       0    54
   380  49429.136    0.095 DEV->PC ACK|PSH    3264174441 2164023976    1220  1274
   381  49471.922   42.786 PC->DEV ACK        2164023976 3264175661       0    54
   382  49478.787    6.865 DEV->PC ACK|PSH    3264175661 2164023976      84   138
   383  49532.939   54.152 PC->DEV ACK        2164023976 3264175745       0    54
   384  49578.981   46.042 DEV->PC ACK        3264175745 2164023976    1460  1514
   385  49579.041    0.060 DEV->PC ACK        3264177205 2164023976    1460  1514
   386  49579.057    0.016 PC->DEV ACK        2164023976 3264178665       0    54
   387  49579.103    0.046 DEV->PC ACK|PSH    3264178665 2164023976    1220  1274
   388  49627.126   48.023 PC->DEV ACK        2164023976 3264179885       0    54
   389  49729.055  101.929 DEV->PC ACK        3264179885 2164023976    1460  1514
   390  49729.055    0.000 DEV->PC ACK        3264181345 2164023976    1460  1514
   391  49729.076    0.021 PC->DEV ACK        2164023976 3264182805       0    54
   392  49729.130    0.054 DEV->PC ACK|PSH    3264182805 2164023976    1220  1274
   393  49782.497   53.367 PC->DEV ACK        2164023976 3264184025       0    54
   394  49878.946   96.449 DEV->PC ACK        3264184025 2164023976    1460  1514
   395  49879.026    0.080 DEV->PC ACK        3264185485 2164023976    1460  1514
   396  49879.045    0.019 PC->DEV ACK        2164023976 3264186945       0    54
   397  49879.153    0.108 DEV->PC ACK|PSH    3264186945 2164023976    1220  1274
   398  49921.564   42.411 PC->DEV ACK        2164023976 3264188165       0    54
   399  50028.899  107.335 DEV->PC ACK        3264188165 2164023976    1460  1514
   400  50029.022    0.123 DEV->PC ACK        3264189625 2164023976    1460  1514
   401  50029.030    0.008 PC->DEV ACK        2164023976 3264191085       0    54
   402  50029.081    0.051 DEV->PC ACK|PSH    3264191085 2164023976    1220  1274
   403  50071.189   42.108 DEV->PC ACK|PSH    3264192305 2164023976      84   138
   404  50071.289    0.100 PC->DEV ACK        2164023976 3264192389       0    54
   405  50179.016  107.727 DEV->PC ACK        3264192389 2164023976    1460  1514
   406  50179.016    0.000 DEV->PC ACK        3264193849 2164023976    1460  1514
   407  50179.091    0.075 PC->DEV ACK        2164023976 3264195309       0    54
   408  50179.109    0.018 DEV->PC ACK|PSH    3264195309 2164023976    1220  1274
   409  50230.516   51.407 PC->DEV ACK        2164023976 3264196529       0    54
   410  50328.989   98.473 DEV->PC ACK        3264196529 2164023976    1460  1514
   411  50329.137    0.148 DEV->PC ACK        3264197989 2164023976    1460  1514
   412  50329.139    0.002 DEV->PC ACK|PSH    3264199449 2164023976    1220  1274
   413  50329.188    0.049 PC->DEV ACK        2164023976 3264200669       0    54
   414  50479.006  149.818 DEV->PC ACK        3264200669 2164023976    1460  1514
   415  50479.167    0.161 DEV->PC ACK        3264202129 2164023976    1460  1514
   416  50479.168    0.001 DEV->PC ACK|PSH    3264203589 2164023976    1220  1274
   417  50479.170    0.002 DEV->PC ACK|PSH    3264204809 2164023976      84   138
   418  50479.231    0.061 PC->DEV ACK        2164023976 3264204893       0    54
   419  50628.886  149.655 DEV->PC ACK        3264204893 2164023976    1460  1514
   420  50628.979    0.093 DEV->PC ACK        3264206353 2164023976    1460  1514
   421  50628.987    0.008 PC->DEV ACK        2164023976 3264207813       0    54
   422  50629.097    0.110 DEV->PC ACK|PSH    3264207813 2164023976    1220  1274
   423  50682.672   53.575 PC->DEV ACK        2164023976 3264209033       0    54
   424  50778.950   96.278 DEV->PC ACK        3264209033 2164023976    1460  1514
   425  50779.022    0.072 DEV->PC ACK        3264210493 2164023976    1460  1514
   426  50779.031    0.009 PC->DEV ACK        2164023976 3264211953       0    54
   427  50779.133    0.102 DEV->PC ACK|PSH    3264211953 2164023976    1220  1274
   428  50821.931   42.798 PC->DEV ACK        2164023976 3264213173       0    54
   429  50928.886  106.955 DEV->PC ACK        3264213173 2164023976    1460  1514
   430  50929.009    0.123 DEV->PC ACK        3264214633 2164023976    1460  1514
   431  50929.014    0.005 PC->DEV ACK        2164023976 3264216093       0    54
   432  50929.105    0.091 DEV->PC ACK|PSH    3264216093 2164023976    1220  1274
   433  50979.228   50.123 PC->DEV ACK        2164023976 3264217313       0    54
   434  51072.308   93.080 DEV->PC ACK|PSH    3264217313 2164023976      84   138
   435  51078.868    6.560 DEV->PC ACK        3264217397 2164023976    1460  1514
   436  51078.878    0.010 PC->DEV ACK        2164023976 3264218857       0    54
   437  51079.034    0.156 DEV->PC ACK        3264218857 2164023976    1460  1514
   438  51079.063    0.029 DEV->PC ACK|PSH    3264220317 2164023976    1220  1274
   439  51079.070    0.007 PC->DEV ACK        2164023976 3264221537       0    54
   440  51228.898  149.828 DEV->PC ACK        3264221537 2164023976    1460  1514
   441  51229.021    0.123 DEV->PC ACK        3264222997 2164023976    1460  1514
   442  51229.030    0.009 PC->DEV ACK        2164023976 3264224457       0    54
   443  51229.081    0.051 DEV->PC ACK|PSH    3264224457 2164023976    1220  1274
   444  51273.455   44.374 PC->DEV ACK        2164023976 3264225677       0    54
   445  51378.880  105.425 DEV->PC ACK        3264225677 2164023976    1460  1514
   446  51378.972    0.092 DEV->PC ACK        3264227137 2164023976    1460  1514
   447  51378.990    0.018 PC->DEV ACK        2164023976 3264228597       0    54
   448  51379.051    0.061 DEV->PC ACK|PSH    3264228597 2164023976    1220  1274
   449  51428.350   49.299 PC->DEV ACK        2164023976 3264229817       0    54
   450  51478.791   50.441 DEV->PC ACK|PSH    3264229817 2164023976      84   138
   451  51520.165   41.374 PC->DEV ACK        2164023976 3264229901       0    54
   452  51528.870    8.705 DEV->PC ACK        3264229901 2164023976    1460  1514
   453  51528.953    0.083 DEV->PC ACK        3264231361 2164023976    1460  1514
   454  51528.972    0.019 PC->DEV ACK        2164023976 3264232821       0    54
   455  51529.139    0.167 DEV->PC ACK|PSH    3264232821 2164023976    1220  1274
   456  51582.816   53.677 PC->DEV ACK        2164023976 3264234041       0    54
   457  51678.890   96.074 DEV->PC ACK        3264234041 2164023976    1460  1514
   458  51679.012    0.122 DEV->PC ACK        3264235501 2164023976    1460  1514
   459  51679.016    0.004 PC->DEV ACK        2164023976 3264236961       0    54
   460  51679.106    0.090 DEV->PC ACK|PSH    3264236961 2164023976    1220  1274
   461  51722.620   43.514 PC->DEV ACK        2164023976 3264238181       0    54
   462  51828.846  106.226 DEV->PC ACK        3264238181 2164023976    1460  1514
   463  51828.971    0.125 DEV->PC ACK        3264239641 2164023976    1460  1514
   464  51828.976    0.005 PC->DEV ACK        2164023976 3264241101       0    54
   465  51829.067    0.091 DEV->PC ACK|PSH    3264241101 2164023976    1220  1274
   466  51875.755   46.688 PC->DEV ACK        2164023976 3264242321       0    54
   467  51978.864  103.109 DEV->PC ACK        3264242321 2164023976    1460  1514
   468  51978.987    0.123 DEV->PC ACK        3264243781 2164023976    1460  1514
   469  51978.992    0.005 PC->DEV ACK        2164023976 3264245241       0    54
   470  51979.047    0.055 DEV->PC ACK|PSH    3264245241 2164023976    1220  1274
   471  52031.815   52.768 PC->DEV ACK        2164023976 3264246461       0    54
   472  52072.433   40.618 DEV->PC ACK|PSH    3264246461 2164023976      84   138
   473  52125.991   53.558 PC->DEV ACK        2164023976 3264246545       0    54
   474  52128.881    2.890 DEV->PC ACK        3264246545 2164023976    1460  1514
   475  52129.004    0.123 DEV->PC ACK        3264248005 2164023976    1460  1514
   476  52129.008    0.004 PC->DEV ACK        2164023976 3264249465       0    54
   477  52129.102    0.094 DEV->PC ACK|PSH    3264249465 2164023976    1220  1274
   478  52172.342   43.240 PC->DEV ACK        2164023976 3264250685       0    54
   479  52278.984  106.642 DEV->PC ACK        3264250685 2164023976    1460  1514
   480  52279.087    0.103 DEV->PC ACK        3264252145 2164023976    1460  1514
   481  52279.088    0.001 DEV->PC ACK|PSH    3264253605 2164023976    1220  1274
   482  52279.101    0.013 PC->DEV ACK        2164023976 3264254825       0    54
   483  52428.859  149.758 DEV->PC ACK        3264254825 2164023976    1460  1514
   484  52428.982    0.123 DEV->PC ACK        3264256285 2164023976    1460  1514
   485  52428.986    0.004 PC->DEV ACK        2164023976 3264257745       0    54
   486  52429.077    0.091 DEV->PC ACK|PSH    3264257745 2164023976    1220  1274
   487  52478.780   49.703 DEV->PC ACK|PSH    3264258965 2164023976      84   138
   488  52478.790    0.010 PC->DEV ACK        2164023976 3264259049       0    54
   489  52578.897  100.107 DEV->PC ACK        3264259049 2164023976    1460  1514
   490  52578.942    0.045 DEV->PC ACK        3264260509 2164023976    1460  1514
   491  52578.946    0.004 PC->DEV ACK        2164023976 3264261969       0    54
   492  52579.042    0.096 DEV->PC ACK|PSH    3264261969 2164023976    1220  1274
   493  52621.474   42.432 PC->DEV ACK        2164023976 3264263189       0    54
   494  52728.958  107.484 DEV->PC ACK        3264263189 2164023976    1460  1514
   495  52729.116    0.158 DEV->PC ACK        3264264649 2164023976    1460  1514
   496  52729.117    0.001 DEV->PC ACK|PSH    3264266109 2164023976    1220  1274
   497  52729.172    0.055 PC->DEV ACK        2164023976 3264267329       0    54
   498  52878.880  149.708 DEV->PC ACK        3264267329 2164023976    1460  1514
   499  52878.964    0.084 DEV->PC ACK        3264268789 2164023976    1460  1514
   500  52878.969    0.005 PC->DEV ACK        2164023976 3264270249       0    54
   501  52879.067    0.098 DEV->PC ACK|PSH    3264270249 2164023976    1220  1274
   502  52933.316   54.249 PC->DEV ACK        2164023976 3264271469       0    54
   503  53028.862   95.546 DEV->PC ACK        3264271469 2164023976    1460  1514
   504  53028.982    0.120 DEV->PC ACK        3264272929 2164023976    1460  1514
   505  53028.986    0.004 PC->DEV ACK        2164023976 3264274389       0    54
   506  53029.079    0.093 DEV->PC ACK|PSH    3264274389 2164023976    1220  1274
   507  53071.619   42.540 DEV->PC ACK|PSH    3264275609 2164023976      84   138
   508  53071.683    0.064 PC->DEV ACK        2164023976 3264275693       0    54
   509  53178.862  107.179 DEV->PC ACK        3264275693 2164023976    1460  1514
   510  53178.987    0.125 DEV->PC ACK        3264277153 2164023976    1460  1514
   511  53178.995    0.008 PC->DEV ACK        2164023976 3264278613       0    54
   512  53179.047    0.052 DEV->PC ACK|PSH    3264278613 2164023976    1220  1274
   513  53227.858   48.811 PC->DEV ACK        2164023976 3264279833       0    54
   514  53328.878  101.020 DEV->PC ACK        3264279833 2164023976    1460  1514
   515  53328.960    0.082 DEV->PC ACK        3264281293 2164023976    1460  1514
   516  53328.976    0.016 PC->DEV ACK        2164023976 3264282753       0    54
   517  53329.088    0.112 DEV->PC ACK|PSH    3264282753 2164023976    1220  1274
   518  53381.914   52.826 PC->DEV ACK        2164023976 3264283973       0    54
   519  53478.848   96.934 DEV->PC ACK        3264283973 2164023976    1460  1514
   520  53478.963    0.115 DEV->PC ACK        3264285433 2164023976    1460  1514
   521  53478.998    0.035 PC->DEV ACK        2164023976 3264286893       0    54
   522  53479.061    0.063 DEV->PC ACK|PSH    3264286893 2164023976    1220  1274
   523  53479.062    0.001 DEV->PC ACK|PSH    3264288113 2164023976      84   138
   524  53479.089    0.027 PC->DEV ACK        2164023976 3264288197       0    54
   525  53628.825  149.736 DEV->PC ACK        3264288197 2164023976    1460  1514
   526  53628.946    0.121 DEV->PC ACK        3264289657 2164023976    1460  1514
   527  53628.950    0.004 PC->DEV ACK        2164023976 3264291117       0    54
   528  53629.042    0.092 DEV->PC ACK|PSH    3264291117 2164023976    1220  1274
   529  53676.969   47.927 PC->DEV ACK        2164023976 3264292337       0    54
   530  53778.854  101.885 DEV->PC ACK        3264292337 2164023976    1460  1514
   531  53778.974    0.120 DEV->PC ACK        3264293797 2164023976    1460  1514
   532  53778.978    0.004 PC->DEV ACK        2164023976 3264295257       0    54
   533  53779.070    0.092 DEV->PC ACK|PSH    3264295257 2164023976    1220  1274
   534  53832.628   53.558 PC->DEV ACK        2164023976 3264296477       0    54
   535  53928.841   96.213 DEV->PC ACK        3264296477 2164023976    1460  1514
   536  53928.952    0.111 DEV->PC ACK        3264297937 2164023976    1460  1514
   537  53928.982    0.030 PC->DEV ACK        2164023976 3264299397       0    54
   538  53929.046    0.064 DEV->PC ACK|PSH    3264299397 2164023976    1220  1274
   539  53971.116   42.070 PC->DEV ACK        2164023976 3264300617       0    54
   540  54071.770  100.654 DEV->PC ACK|PSH    3264300617 2164023976      84   138
   541  54078.796    7.026 DEV->PC ACK        3264300701 2164023976    1460  1514
   542  54078.804    0.008 PC->DEV ACK        2164023976 3264302161       0    54
   543  54078.883    0.079 DEV->PC ACK        3264302161 2164023976    1460  1514
   544  54079.013    0.130 DEV->PC ACK|PSH    3264303621 2164023976    1220  1274
   545  54079.023    0.010 PC->DEV ACK        2164023976 3264304841       0    54
   546  54228.842  149.819 DEV->PC ACK        3264304841 2164023976    1460  1514
   547  54228.965    0.123 DEV->PC ACK        3264306301 2164023976    1460  1514
   548  54228.970    0.005 PC->DEV ACK        2164023976 3264307761       0    54
   549  54229.025    0.055 DEV->PC ACK|PSH    3264307761 2164023976    1220  1274
   550  54279.546   50.521 PC->DEV ACK        2164023976 3264308981       0    54
   551  54378.852   99.306 DEV->PC ACK        3264308981 2164023976    1460  1514
   552  54378.972    0.120 DEV->PC ACK        3264310441 2164023976    1460  1514
   553  54378.980    0.008 PC->DEV ACK        2164023976 3264311901       0    54
   554  54379.032    0.052 DEV->PC ACK|PSH    3264311901 2164023976    1220  1274
   555  54419.490   40.458 PC->DEV ACK        2164023976 3264313121       0    54
   556  54478.899   59.409 DEV->PC ACK|PSH    3264313121 2164023976      84   138
   557  54527.256   48.357 PC->DEV ACK        2164023976 3264313205       0    54
   558  54528.821    1.565 DEV->PC ACK        3264313205 2164023976    1460  1514
   559  54528.942    0.121 DEV->PC ACK        3264314665 2164023976    1460  1514
   560  54528.954    0.012 PC->DEV ACK        2164023976 3264316125       0    54
   561  54529.002    0.048 DEV->PC ACK|PSH    3264316125 2164023976    1220  1274
   562  54574.684   45.682 PC->DEV ACK        2164023976 3264317345       0    54
   563  54678.987  104.303 DEV->PC ACK        3264317345 2164023976    1460  1514
   564  54678.989    0.002 DEV->PC ACK        3264318805 2164023976    1460  1514
   565  54679.072    0.083 PC->DEV ACK        2164023976 3264320265       0    54
   566  54679.157    0.085 DEV->PC ACK|PSH    3264320265 2164023976    1220  1274
   567  54729.847   50.690 PC->DEV ACK        2164023976 3264321485       0    54
   568  54828.808   98.961 DEV->PC ACK        3264321485 2164023976    1460  1514
   569  54828.926    0.118 DEV->PC ACK        3264322945 2164023976    1460  1514
   570  54828.930    0.004 PC->DEV ACK        2164023976 3264324405       0    54
   571  54829.022    0.092 DEV->PC ACK|PSH    3264324405 2164023976    1220  1274
   572  54870.196   41.174 PC->DEV ACK        2164023976 3264325625       0    54
   573  54978.819  108.623 DEV->PC ACK        3264325625 2164023976    1460  1514
   574  54978.899    0.080 DEV->PC ACK        3264327085 2164023976    1460  1514
   575  54978.910    0.011 PC->DEV ACK        2164023976 3264328545       0    54
   576  54979.025    0.115 DEV->PC ACK|PSH    3264328545 2164023976    1220  1274
   577  55025.624   46.599 PC->DEV ACK        2164023976 3264329765       0    54
   578  55071.879   46.255 DEV->PC ACK|PSH    3264329765 2164023976      84   138
   579  55118.974   47.095 PC->DEV ACK        2164023976 3264329849       0    54
   580  55128.934    9.960 DEV->PC ACK        3264329849 2164023976    1460  1514
   581  55128.978    0.044 DEV->PC ACK        3264331309 2164023976    1460  1514
   582  55128.999    0.021 PC->DEV ACK        2164023976 3264332769       0    54
   583  55129.031    0.032 DEV->PC ACK|PSH    3264332769 2164023976    1220  1274
   584  55180.268   51.237 PC->DEV ACK        2164023976 3264333989       0    54
   585  55278.955   98.687 DEV->PC ACK        3264333989 2164023976    1460  1514
   586  55279.058    0.103 DEV->PC ACK        3264335449 2164023976    1460  1514
   587  55279.059    0.001 DEV->PC ACK|PSH    3264336909 2164023976    1220  1274
   588  55279.068    0.009 PC->DEV ACK        2164023976 3264338129       0    54
   589  55428.829  149.761 DEV->PC ACK        3264338129 2164023976    1460  1514
   590  55428.918    0.089 DEV->PC ACK        3264339589 2164023976    1460  1514
   591  55428.934    0.016 PC->DEV ACK        2164023976 3264341049       0    54
   592  55429.086    0.152 DEV->PC ACK|PSH    3264341049 2164023976    1220  1274
   593  55472.214   43.128 PC->DEV ACK        2164023976 3264342269       0    54
   594  55478.803    6.589 DEV->PC ACK|PSH    3264342269 2164023976      84   138
   595  55534.067   55.264 PC->DEV ACK        2164023976 3264342353       0    54
   596  55578.815   44.748 DEV->PC ACK        3264342353 2164023976    1460  1514
   597  55578.939    0.124 DEV->PC ACK        3264343813 2164023976    1460  1514
   598  55578.947    0.008 PC->DEV ACK        2164023976 3264345273       0    54
   599  55578.999    0.052 DEV->PC ACK|PSH    3264345273 2164023976    1220  1274
   600  55627.280   48.281 PC->DEV ACK        2164023976 3264346493       0    54
   601  55728.815  101.535 DEV->PC ACK        3264346493 2164023976    1460  1514
   602  55728.935    0.120 DEV->PC ACK        3264347953 2164023976    1460  1514
   603  55728.939    0.004 PC->DEV ACK        2164023976 3264349413       0    54
   604  55729.033    0.094 DEV->PC ACK|PSH    3264349413 2164023976    1220  1274
   605  55782.315   53.282 PC->DEV ACK        2164023976 3264350633       0    54
   606  55878.805   96.490 DEV->PC ACK        3264350633 2164023976    1460  1514
   607  55878.886    0.081 DEV->PC ACK        3264352093 2164023976    1460  1514
   608  55878.901    0.015 PC->DEV ACK        2164023976 3264353553       0    54
   609  55879.018    0.117 DEV->PC ACK|PSH    3264353553 2164023976    1220  1274
   610  55921.318   42.300 PC->DEV ACK        2164023976 3264354773       0    54
   611  56028.790  107.472 DEV->PC ACK        3264354773 2164023976    1460  1514
   612  56028.902    0.112 DEV->PC ACK        3264356233 2164023976    1460  1514
   613  56028.908    0.006 PC->DEV ACK        2164023976 3264357693       0    54
   614  56028.963    0.055 DEV->PC ACK|PSH    3264357693 2164023976    1220  1274
   615  56072.966   44.003 DEV->PC ACK|PSH    3264358913 2164023976      84   138
   616  56073.006    0.040 PC->DEV ACK        2164023976 3264358997       0    54
   617  56178.821  105.815 DEV->PC ACK        3264358997 2164023976    1460  1514
   618  56178.886    0.065 DEV->PC ACK        3264360457 2164023976    1460  1514
   619  56178.893    0.007 PC->DEV ACK        2164023976 3264361917       0    54
   620  56178.992    0.099 DEV->PC ACK|PSH    3264361917 2164023976    1220  1274
   621  56231.430   52.438 PC->DEV ACK        2164023976 3264363137       0    54
   622  56328.847   97.417 DEV->PC ACK        3264363137 2164023976    1460  1514
   623  56328.907    0.060 DEV->PC ACK        3264364597 2164023976    1460  1514
   624  56328.913    0.006 PC->DEV ACK        2164023976 3264366057       0    54
   625  56329.033    0.120 DEV->PC ACK|PSH    3264366057 2164023976    1220  1274
   626  56369.309   40.276 PC->DEV ACK        2164023976 3264367277       0    54
   627  56478.787  109.478 DEV->PC ACK        3264367277 2164023976    1460  1514
   628  56478.868    0.081 DEV->PC ACK        3264368737 2164023976    1460  1514
   629  56478.881    0.013 PC->DEV ACK        2164023976 3264370197       0    54
   630  56479.002    0.121 DEV->PC ACK|PSH    3264370197 2164023976    1220  1274
   631  56479.003    0.001 DEV->PC ACK|PSH    3264371417 2164023976      84   138
   632  56479.021    0.018 PC->DEV ACK        2164023976 3264371501       0    54
   633  56628.885  149.864 DEV->PC ACK        3264371501 2164023976    1460  1514
   634  56628.929    0.044 DEV->PC ACK        3264372961 2164023976    1460  1514
   635  56628.938    0.009 PC->DEV ACK        2164023976 3264374421       0    54
   636  56629.102    0.164 DEV->PC ACK|PSH    3264374421 2164023976    1220  1274
   637  56678.475   49.373 PC->DEV ACK        2164023976 3264375641       0    54
   638  56778.812  100.337 DEV->PC ACK        3264375641 2164023976    1460  1514
   639  56778.932    0.120 DEV->PC ACK        3264377101 2164023976    1460  1514
   640  56778.936    0.004 PC->DEV ACK        2164023976 3264378561       0    54
   641  56779.029    0.093 DEV->PC ACK|PSH    3264378561 2164023976    1220  1274
   642  56833.560   54.531 PC->DEV ACK        2164023976 3264379781       0    54
   643  56928.814   95.254 DEV->PC ACK        3264379781 2164023976    1460  1514
   644  56928.895    0.081 DEV->PC ACK        3264381241 2164023976    1460  1514
   645  56928.912    0.017 PC->DEV ACK        2164023976 3264382701       0    54
   646  56929.045    0.133 DEV->PC ACK|PSH    3264382701 2164023976    1220  1274
   647  56973.390   44.345 PC->DEV ACK        2164023976 3264383921       0    54
   648  57073.036   99.646 DEV->PC ACK|PSH    3264383921 2164023976      84   138
   649  57078.767    5.731 DEV->PC ACK        3264384005 2164023976    1460  1514
   650  57078.776    0.009 PC->DEV ACK        2164023976 3264385465       0    54
   651  57078.932    0.156 DEV->PC ACK        3264385465 2164023976    1460  1514
   652  57078.954    0.022 DEV->PC ACK|PSH    3264386925 2164023976    1220  1274
   653  57078.962    0.008 PC->DEV ACK        2164023976 3264388145       0    54
   654  57228.774  149.812 DEV->PC ACK        3264388145 2164023976    1460  1514
   655  57228.898    0.124 DEV->PC ACK        3264389605 2164023976    1460  1514
   656  57228.902    0.004 PC->DEV ACK        2164023976 3264391065       0    54
   657  57228.993    0.091 DEV->PC ACK|PSH    3264391065 2164023976    1220  1274
   658  57281.647   52.654 PC->DEV ACK        2164023976 3264392285       0    54
   659  57378.803   97.156 DEV->PC ACK        3264392285 2164023976    1460  1514
   660  57378.885    0.082 DEV->PC ACK        3264393745 2164023976    1460  1514
   661  57378.893    0.008 PC->DEV ACK        2164023976 3264395205       0    54
   662  57378.989    0.096 DEV->PC ACK|PSH    3264395205 2164023976    1220  1274
   663  57421.168   42.179 PC->DEV ACK        2164023976 3264396425       0    54
   664  57478.874   57.706 DEV->PC ACK|PSH    3264396425 2164023976      84   138
   665  57528.861   49.987 DEV->PC ACK        3264396509 2164023976    1460  1514
   666  57528.914    0.053 PC->DEV ACK        2164023976 3264396509       0    54
   667  57528.991    0.077 DEV->PC ACK        3264397969 2164023976    1460  1514
   668  57528.993    0.002 DEV->PC ACK|PSH    3264399429 2164023976    1220  1274
   669  57529.039    0.046 PC->DEV ACK        2164023976 3264400649       0    54
   670  57678.791  149.752 DEV->PC ACK        3264400649 2164023976    1460  1514
   671  57678.913    0.122 DEV->PC ACK        3264402109 2164023976    1460  1514
   672  57678.930    0.017 PC->DEV ACK        2164023976 3264403569       0    54
   673  57678.973    0.043 DEV->PC ACK|PSH    3264403569 2164023976    1220  1274
   674  57729.521   50.548 PC->DEV ACK        2164023976 3264404789       0    54
   675  57828.773   99.252 DEV->PC ACK        3264404789 2164023976    1460  1514
   676  57828.870    0.097 DEV->PC ACK        3264406249 2164023976    1460  1514
   677  57828.886    0.016 PC->DEV ACK        2164023976 3264407709       0    54
   678  57829.035    0.149 DEV->PC ACK|PSH    3264407709 2164023976    1220  1274
   679  57883.106   54.071 PC->DEV ACK        2164023976 3264408929       0    54
   680  57978.808   95.702 DEV->PC ACK        3264408929 2164023976    1460  1514
   681  57978.877    0.069 DEV->PC ACK        3264410389 2164023976    1460  1514
   682  57978.885    0.008 PC->DEV ACK        2164023976 3264411849       0    54
   683  57978.983    0.098 DEV->PC ACK|PSH    3264411849 2164023976    1220  1274
   684  58021.245   42.262 PC->DEV ACK        2164023976 3264413069       0    54
   685  58072.225   50.980 DEV->PC ACK|PSH    3264413069 2164023976      84   138
   686  58113.176   40.951 PC->DEV ACK        2164023976 3264413153       0    54
   687  58128.837   15.661 DEV->PC ACK        3264413153 2164023976    1460  1514
   688  58128.966    0.129 DEV->PC ACK        3264414613 2164023976    1460  1514
   689  58128.967    0.001 DEV->PC ACK|PSH    3264416073 2164023976    1220  1274
   690  58129.012    0.045 PC->DEV ACK        2164023976 3264417293       0    54
   691  58278.769  149.757 DEV->PC ACK        3264417293 2164023976    1460  1514
   692  58278.848    0.079 DEV->PC ACK        3264418753 2164023976    1460  1514
   693  58278.864    0.016 PC->DEV ACK        2164023976 3264420213       0    54
   694  58278.981    0.117 DEV->PC ACK|PSH    3264420213 2164023976    1220  1274
   695  58330.743   51.762 PC->DEV ACK        2164023976 3264421433       0    54
   696  58428.807   98.064 DEV->PC ACK        3264421433 2164023976    1460  1514
   697  58428.871    0.064 DEV->PC ACK        3264422893 2164023976    1460  1514
   698  58428.887    0.016 PC->DEV ACK        2164023976 3264424353       0    54
   699  58428.944    0.057 DEV->PC ACK|PSH    3264424353 2164023976    1220  1274
   700  58469.504   40.560 PC->DEV ACK        2164023976 3264425573       0    54
   701  58478.875    9.371 DEV->PC ACK|PSH    3264425573 2164023976      84   138
   702  58531.296   52.421 PC->DEV ACK        2164023976 3264425657       0    54
   703  58578.750   47.454 DEV->PC ACK        3264425657 2164023976    1460  1514
   704  58578.865    0.115 DEV->PC ACK        3264427117 2164023976    1460  1514
   705  58578.872    0.007 PC->DEV ACK        2164023976 3264428577       0    54
   706  58578.965    0.093 DEV->PC ACK|PSH    3264428577 2164023976    1220  1274
   707  58624.559   45.594 PC->DEV ACK        2164023976 3264429797       0    54
   708  58728.761  104.202 DEV->PC ACK        3264429797 2164023976    1460  1514
   709  58728.876    0.115 DEV->PC ACK        3264431257 2164023976    1460  1514
   710  58728.880    0.004 PC->DEV ACK        2164023976 3264432717       0    54
   711  58729.003    0.123 DEV->PC ACK|PSH    3264432717 2164023976    1220  1274
   712  58779.250   50.247 PC->DEV ACK        2164023976 3264433937       0    54
   713  58878.766   99.516 DEV->PC ACK        3264433937 2164023976    1460  1514
   714  58878.884    0.118 DEV->PC ACK        3264435397 2164023976    1460  1514
   715  58878.911    0.027 PC->DEV ACK        2164023976 3264436857       0    54
   716  58878.974    0.063 DEV->PC ACK|PSH    3264436857 2164023976    1220  1274
   717  58919.428   40.454 PC->DEV ACK        2164023976 3264438077       0    54
   718  59028.741  109.313 DEV->PC ACK        3264438077 2164023976    1460  1514
   719  59028.861    0.120 DEV->PC ACK        3264439537 2164023976    1460  1514
   720  59028.868    0.007 PC->DEV ACK        2164023976 3264440997       0    54
   721  59028.939    0.071 DEV->PC ACK|PSH    3264440997 2164023976    1220  1274
   722  59073.187   44.248 DEV->PC ACK|PSH    3264442217 2164023976      84   138
   723  59073.291    0.104 PC->DEV ACK        2164023976 3264442301       0    54
   724  59178.779  105.488 DEV->PC ACK        3264442301 2164023976    1460  1514
   725  59178.847    0.068 DEV->PC ACK        3264443761 2164023976    1460  1514
